description,developer-agreement-type,development-plan-document,development-plan-types,development-policies,document,document-types,document-url,end-date,entry-date,geographies,name,notes,organisations,planning-application,start-date,slug
,,,,,authoritative-boundary:CA49-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA49RushCommonandBrixtonHill.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA49,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA49-2
,,,,,area-appraisal:CA49-1,area-appraisal,https://www.lambeth.gov.uk/sites/default/files/CA49RushCommonAndBrixtonHillAppraisal.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA49,,,local-authority-eng:LBH,,,/document/area-appraisal/CA49-1
,,,,,designation-report:CA49-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA49RushCommonandBrixtonHillDesignationReport1997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA49,,,local-authority-eng:LBH,,,/document/designation-report/CA49-1
,,,,,notice:CA49-1,notice,https://www.lambeth.gov.uk/sites/default/files/CA49RushCommonandBrixtonHillDesignationPressNotice1997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA49,,,local-authority-eng:LBH,,,/document/notice/CA49-1
,,,,,article-4-document:CA05-1,article-4-document,https://www.lambeth.gov.uk/sites/default/files/pl-stockwellPark-1973.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA05,,,local-authority-eng:LBH,,,/document/article-4-document/CA05-1
,,,,,notice:CA05-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-southlondonpressfeb1972.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA05,,,local-authority-eng:LBH,,,/document/notice/CA05-1
,,,,,statement:CA05-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-stockwellParkCAstatement2009.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA05,,,local-authority-eng:LBH,,,/document/statement/CA05-1
,,,,,authoritative-boundary:CA05-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA5-stockwell-park-map.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA05,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA05-2
,,,,,designation-report:CA50-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/LambethWalkAndChinaWalkDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA50,,,local-authority-eng:LBH,,,/document/designation-report/CA50-1
,,,,,authoritative-boundary:CA50-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA50LambethWalk.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA50,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA50-2
,,,,,area-appraisal:CA50-1,area-appraisal,https://www.lambeth.gov.uk/sites/default/files/pl-Lambeth-Walk-and-China-Walk-CA-appraisal-2017.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA50,,,local-authority-eng:LBH,,,/document/area-appraisal/CA50-1
,,,,,authoritative-boundary:CA51-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA51MitreRoad.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA51,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA51-2
,,,,,designation-report:CA51-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA51MitreRoadDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA51,,,local-authority-eng:LBH,,,/document/designation-report/CA51-1
,,,,,statement:CA51-1,notice,https://www.lambeth.gov.uk/sites/default/files/CA51MitrerdandUffordstCAstatement01.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA51,,,local-authority-eng:LBH,,,/document/statement/CA51-1
,,,,,designation-report:CA52-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/PoetsCornerDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA52,,,local-authority-eng:LBH,,,/document/designation-report/CA52-1
,,,,,authoritative-boundary:CA52-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA52PoetsCorner.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA52,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA52-2
,,,,,designation-report:CA53-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/PeabodyEstateDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA53,,,local-authority-eng:LBH,,,/document/designation-report/CA53-1
,,,,,authoritative-boundary:CA53-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA53PeabodyEstate.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA53,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA53-2
,,,,,statement:CA54-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl_CA54_streatham_high_road_streatham_hill_CAStatement.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA54,,,local-authority-eng:LBH,,,/document/statement/CA54-1
,,,,,designation-report:CA54-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/pl-streatham-high-rd-streatham-hill-designation-report.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA54,,,local-authority-eng:LBH,,,/document/designation-report/CA54-1
,,,,,authoritative-boundary:CA54-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA54StreathamHighRoadandStreathamHill.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA54,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA54-2
,,,,,authoritative-boundary:CA55-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA55OaklandsEstate.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA55,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA55-2
,,,,,designation-report:CA55-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA55OaklandsEstateDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA55,,,local-authority-eng:LBH,,,/document/designation-report/CA55-1
,,,,,authoritative-boundary:CA56-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA56-Vauxhall-Gardens-Estate-map.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA56,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA56-2
,,,,,designation-report:CA56-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA56VauxhallGardensDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA56,,,local-authority-eng:LBH,,,/document/designation-report/CA56-1
,,,,,extension-report:CA56-1,extension-report,https://www.lambeth.gov.uk/sites/default/files/pl-conservation-area-boundary-changes-18.07.16.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA56,,,local-authority-eng:LBH,,,/document/extension-report/CA56-1
,,,,,notice:CA56-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-Gazette-CA-press-notice-August-2016.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA56,,,local-authority-eng:LBH,,,/document/notice/CA56-1
,,,,,authoritative-boundary:CA57-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA-CA%2057-Albert-Embankment%20-map.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA57,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA57-2
,,,,,designation-report:CA57-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA57AlbertEmbankmentDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA57,,,local-authority-eng:LBH,,,/document/designation-report/CA57-1
,,,,,extension-report:CA57-1,extension-report,https://www.lambeth.gov.uk/sites/default/files/pl-conservation-area-boundary-changes-18.07.16.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA57,,,local-authority-eng:LBH,,,/document/extension-report/CA57-1
,,,,,notice:CA57-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-Gazette-CA-press-notice-August-2016.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA57,,,local-authority-eng:LBH,,,/document/notice/CA57-1
,,,,,area-appraisal:CA57-1,area-appraisal,https://www.lambeth.gov.uk/sites/default/files/pl-albert-embankment-ca-characteraappraisal-2017.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA57,,,local-authority-eng:LBH,,,/document/area-appraisal/CA57-1
,,,,,authoritative-boundary:CA58-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA58SibellaRoad.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA58,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA58-2
,,,,,area-appraisal:CA58-1,area-appraisal,https://www.lambeth.gov.uk/sites/default/files/CA58SibellaRdAppraisal.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA58,,,local-authority-eng:LBH,,,/document/area-appraisal/CA58-1
,,,,,designation-report:CA58-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA58SibellaRdDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA58,,,local-authority-eng:LBH,,,/document/designation-report/CA58-1
,,,,,authoritative-boundary:CA59-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA59WandsworthRoad.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA59,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA59-2
,,,,,designation-report:CA59-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA59WandsworthRoadDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA59,,,local-authority-eng:LBH,,,/document/designation-report/CA59-1
,,,,,notice:CA59-1,notice,https://www.lambeth.gov.uk/sites/default/files/CA59WandsworthRoadLondonGazetteNotice2002.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA59,,,local-authority-eng:LBH,,,/document/notice/CA59-1
,,,,,designation-report:CA06-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA6DesignationReport1981.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA06,,,local-authority-eng:LBH,,,/document/designation-report/CA06-1
,,,,,designation-report:CA06-2,designation-report,https://www.lambeth.gov.uk/sites/default/files/CA6DesignationReport2003.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA06,,,local-authority-eng:LBH,,,/document/designation-report/CA06-2
,,,,,authoritative-boundary:CA06-2,authoritative-boundary,https://beta.lambeth.gov.uk/planning-and-building-control/conservation-and-listed-buildings/conservation-area-profiles-1,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA06,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA06-2
,,,,,statement:CA06-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-Brixton-Rd-Character-Statement-03.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA06,,,local-authority-eng:LBH,,,/document/statement/CA06-1
,,,,,designation-report:CA60-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/LeighamCourtRdNorthDesignationReport.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA60,,,local-authority-eng:LBH,,,/document/designation-report/CA60-1
,,,,,authoritative-boundary:CA60-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA60LeighamCourtRoadNorth.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA60,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA60-2
,,,,,area-appraisal:CA60-1,area-appraisal,https://www.lambeth.gov.uk/sites/default/files/pl-leigham-court-rd-N-CA-appraisal-FINAL-2016_0.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA60,,,local-authority-eng:LBH,,,/document/area-appraisal/CA60-1
,,,,,statement:CA61-1,notice,https://www.lambeth.gov.uk/sites/default/files/HerneHillCAstatement2012.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA61,,,local-authority-eng:LBH,,,/document/statement/CA61-1
,,,,,designation-report:CA61-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/HerneHillDesignationReport121207.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA61,,,local-authority-eng:LBH,,,/document/designation-report/CA61-1
,,,,,notice:CA61-2,notice,https://www.lambeth.gov.uk/sites/default/files/CA61HerneHillPressNotice2007.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA61,,,local-authority-eng:LBH,,,/document/notice/CA61-2
,,,,,notice:CA61-1,notice,https://www.lambeth.gov.uk/sites/default/files/CA61HerneHillLondonGazetteNotice2007.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA61,,,local-authority-eng:LBH,,,/document/notice/CA61-1
,,,,,authoritative-boundary:CA61-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA61HerneHill.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA61,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA61-2
,,,,,designation-report:CA62-1,designation-report,https://www.lambeth.gov.uk/sites/default/files/StreathamLodgeEstdesignationreport080609.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/designation-report/CA62-1
,,,,,notice:CA62-2,notice,https://www.lambeth.gov.uk/sites/default/files/streathamlodgeA4notice230710.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/notice/CA62-2
,,,,,article-4-document:CA62-1,article-4-document,https://www.lambeth.gov.uk/sites/default/files/CA62StreathamLodgeEstateArticle4pressnotice031210.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/article-4-document/CA62-1
,,,,,article-4-document:CA62-2,article-4-document,https://www.lambeth.gov.uk/sites/default/files/CA62StreathamLodgeEstateArticle4Notice2010.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/article-4-document/CA62-2
,,,,,notice:CA62-3,notice,https://www.lambeth.gov.uk/sites/default/files/CA62TheLondonGazette3July2009.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/notice/CA62-3
,,,,,notice:CA62-2,notice,https://www.lambeth.gov.uk/sites/default/files/southlondongazette030709CAnotice.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/notice/CA62-2
,,,,,article-4-document:CA62-1,article-4-document,https://www.lambeth.gov.uk/sites/default/files/CA62StreathamLodgeEstateArticle4Direction2010_0.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/article-4-document/CA62-1
,,,,,article-4-document:CA62-2,article-4-document,https://www.lambeth.gov.uk/sites/default/files/CA62StreathamLodgeEstateArticle4finalnotice031210.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/article-4-document/CA62-2
,,,,,authoritative-boundary:CA62-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA62StreathamLodgeEstate_0.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA62,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA62-2
,,,,,authoritative-boundary:CA07-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA7VassalRoad.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA07,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA07-2
,,,,,statement:CA07-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-vassall-road-CA-statement-2016.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA07,,,local-authority-eng:LBH,,,/document/statement/CA07-1
,,,,,extension-report:CA08-1,extension-report,https://www.lambeth.gov.uk/sites/default/files/pl-CA8KenningtonExtensionReport21997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/extension-report/CA08-1
,,,,,extension-report:CA08-2,extension-report,https://www.lambeth.gov.uk/sites/default/files/pl-CA8KenningtonExtensionReport11997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/extension-report/CA08-2
,,,,,notice:CA08-8,notice,https://www.lambeth.gov.uk/sites/default/files/pl-CA8KenningtonPressNotice1997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-8
,,,,,notice:CA08-1,notice,https://www.lambeth.gov.uk/sites/default/files/CA8KenningtonLondonGazetteNotice21997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-1
,,,,,notice:CA08-2,notice,https://www.lambeth.gov.uk/sites/default/files/pl-CA8KenningtonLondonGazetteNotice11997.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-2
,,,,,extension-report:CA08-1,extension-report,https://www.lambeth.gov.uk/sites/default/files/CA8KenningtonExtensionReport1981.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/extension-report/CA08-1
,,,,,extension-report:CA08-2,extension-report,https://www.lambeth.gov.uk/sites/default/files/pl-CA8KenningtonExtensionNotice1981.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/extension-report/CA08-2
,,,,,notice:CA08-5,notice,https://www.lambeth.gov.uk/sites/default/files/CA8KenningtonPressNotice1969.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-5
,,,,,notice:CA08-3,notice,https://www.lambeth.gov.uk/sites/default/files/pl-CA8KenningtonLondonGazetteNotice1969.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-3
,,,,,notice:CA08-6,notice,https://www.lambeth.gov.uk/sites/default/files/pl-WeekenderConservationAreaNotice29June2012.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-6
,,,,,notice:CA08-7,notice,https://www.lambeth.gov.uk/sites/default/files/pl-kennington-SouthLondonPressConservationAreaNotice15June2012.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-7
,,,,,statement:CA08-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-KenningtonConservationAreaStatement2012.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/statement/CA08-1
,,,,,authoritative-boundary:CA08-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA8Kennington-map.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA08-1
,,,,,notice:CA08-4,notice,https://www.lambeth.gov.uk/sites/default/files/TheGazetteNotice-July2014.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA08,,,local-authority-eng:LBH,,,/document/notice/CA08-4
,,,,,authoritative-boundary:CA09-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Walcot-Conservation-Area-Boundary-Map.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA09,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA09-1
,,,,,extension-report:CA09-1,extension-report,https://www.lambeth.gov.uk/sites/default/files/pl-conservation-area-boundary-changes-18.07.16.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA09,,,local-authority-eng:LBH,,,/document/extension-report/CA09-1
,,,,,notice:CA09-1,notice,https://www.lambeth.gov.uk/sites/default/files/pl-Gazette-CA-press-notice-August-2016.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA09,,,local-authority-eng:LBH,,,/document/notice/CA09-1
,,,,,area-appraisal:CA09-1,area-appraisal,https://www.lambeth.gov.uk/sites/default/files/pl-draft-Walcot-Square-CA-Appraisal-2016_0.pdf,,2021-04-09,/conservation-area/local-authority-eng/LBH/CA09,,,local-authority-eng:LBH,,,/document/area-appraisal/CA09-1
,,,,,authoritative-boundary:CA1-2,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA1Clapham-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA1,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA1-2
,,,,,authoritative-boundary:CA10-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA10-Lambeth-Palace-Map-20160718.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA10,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA10-1
,,,,,authoritative-boundary:CA11-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-St-Marks-Conservation-Area-Boundary-Map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA11,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA11-1
,,,,,authoritative-boundary:CA12-3,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA12GarradsRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA12,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA12-3
,,,,,authoritative-boundary:CA13-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA13BrixtonWaterLane.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA13,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA13-1
,,,,,authoritative-boundary:CA14-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA14GipsyHill.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA14,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA14-1
,,,,,authoritative-boundary:CA15-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA15SunnyhillRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA15,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA15-1
,,,,,authoritative-boundary:CA16-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA16HackfordRoadMap.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA16,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA16-1
,,,,,authoritative-boundary:CA17-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Clapham-Park-and-Northbourne-Road-CA-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA17,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA17-1
,,,,,authoritative-boundary:CA18-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Trinity-Gardens-Conservation-Area-Boundary-Map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA18,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA18-1
,,,,,authoritative-boundary:CA19-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA19ParkHallRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA19,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA19-1
,,,,,authoritative-boundary:CA2-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA2RectoryGrove.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA2,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA2-1
,,,,,authoritative-boundary:CA20-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA20ElderwoodRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA20,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA20-1
,,,,,authoritative-boundary:CA21-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA21RoupellStreetMap.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA21,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA21-1
,,,,,authoritative-boundary:CA22-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA22ClaphamHighStreet.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA22,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA22-1
,,,,,authoritative-boundary:CA23-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA23WestowHill.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA23,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA23-1
,,,,,authoritative-boundary:CA24-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA24WestNorwood.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA24,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA24-1
,,,,,authoritative-boundary:CA25-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Minet-Estate-Conservation-Area-Boundary.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA25,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA25-1
,,,,,authoritative-boundary:CA26-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA26Brixton240412.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA26,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA26-1
,,,,,authoritative-boundary:CA27-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA27LoughboroughPark.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA27,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA27-1
,,,,,authoritative-boundary:CA28-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA28LeighamCourtRoadSouth_1.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA28,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA28-1
,,,,,authoritative-boundary:CA29-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA29Larkhall240412.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA29,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA29-1
,,,,,authoritative-boundary:CA3-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA3LansdowneGardens.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA3,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA3-1
,,,,,authoritative-boundary:CA30-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA30AbbevilleRoad.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA30,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA30-1
,,,,,authoritative-boundary:CA31-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/CA31LeighamCourtEstate.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA31,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA31-1
,,,,,authoritative-boundary:CA32-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-CA32-Vauxhall-map.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA32,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA32-1
,,,,,authoritative-boundary:CA33-1,authoritative-boundary,https://www.lambeth.gov.uk/sites/default/files/pl-Clapham-Road-Conservation-Area-Boundary%20Map_0.pdf,,2021-04-22,/conservation-area/local-authority-eng/LBH/CA33,,,local-authority-eng:LBH,,,/document/authoritative-boundary/CA33-1
